주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소
"2022000103","2022000103","한화 포레나 미아","01","APT","01","민영","0","분양주택","100","서울","01178","서울특별시 강북구 솔샘로 265일대(미아동 705-1일원)",424,"2022-03-24","2022-04-04","2022-04-07","2022-04-04","2022-04-04","2022-04-05","2022-04-05",,,"2022-04-06","2022-04-06","2022-04-07","2022-04-07",,,"2022-04-07","2022-04-07","2022-04-13","2022-05-02","2022-05-07","https://hanwha.forena.co.kr/mia","주식회사 한화건설","1533-2829","(주)무궁화신탁","2025-11","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000103&pblancNo=2022000103"
"2022000177","2022000177","다대리슈빌","01","APT","01","민영","0","분양주택","600","부산","49502","부산광역시 사하구 다대동 948-3번지 외 4필지",285,"2022-03-23","2022-04-04","2022-04-07","2022-04-04","2022-04-04","2022-04-05","2022-04-05",,,"2022-04-06","2022-04-06","2022-04-07","2022-04-07",,,"2022-04-07","2022-04-07","2022-04-15","2022-04-27","2022-04-29","https://다대리슈빌.com/","계룡건설산업(주)","051-262-0101","(주)무궁화신탁","2024-12","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000177&pblancNo=2022000177"
"2022820009","2022820009","수서역세권 A3블록 신혼희망타운 잔여세대","10","신혼희망타운","03","국민","0","분양주택","100","서울","06370","서울특별시 강남구 수서동 자곡동 일원 수서역세권 공공주택지구 내 A3블록",4,"2022-03-18","2022-03-29","2022-03-30",,,"2022-03-29","2022-03-29",,,"2022-03-29","2022-03-29","2022-03-30","2022-03-30",,,"2022-03-30","2022-03-30","2022-04-11","2022-06-16","2022-06-17",,,"031-928-5087","한국토지주택공사 서울지역본부","2023-01","Y","Y","Y","N","Y","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820009&pblancNo=2022820009"
"2022820008","2022820008","서울양원 S2블록 신혼희망타운(공공분양) 잔여세대","10","신혼희망타운","03","국민","0","분양주택","100","서울","02057","서울특별시 중랑구 망우동 신내동 일원 서울양원 공공주택지구 내 S2블록",1,"2022-03-18","2022-03-29","2022-03-31",,,"2022-03-29","2022-03-30",,,"2022-03-29","2022-03-30","2022-03-31","2022-03-31",,,"2022-03-31","2022-03-31","2022-04-11","2022-06-16","2022-06-17",,,"031-928-5087","한국토지주택공사 서울지역본부","2022-06","Y","Y","Y","N","Y","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820008&pblancNo=2022820008"
"2022520011","2022520011","오산세교2 A-13블록 호반써밋(사전청약)","09","민간사전청약","01","민영","0","분양주택","410","경기","18127","경기도 오산시 오산세교2지구 A13블록",927,"2022-03-18","2022-03-28","2022-03-30","2022-03-28","2022-03-28","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-04-06","2022-04-18","2022-04-23","http://www.hobansummit-sg3.co.kr","(주)호반건설","1670-5713","(주)호반자산개발","2025-12","N","Y","Y","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520011&pblancNo=2022520011"
"2022520010","2022520010","오산 세교2지구 A20블록 힐데스하임(사전청약)","09","민간사전청약","01","민영","0","분양주택","410","경기","18104","경기도 오산시 오산세교2지구 A20블록 ",646,"2022-03-18","2022-03-28","2022-03-30","2022-03-28","2022-03-28","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-29","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-03-30","2022-04-05","2022-04-18","2022-04-21","http://wonosan.kr","(주)원건설","1811-6110","(주)원건설산업","2025-11","N","Y","Y","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520010&pblancNo=2022520010"
"2022000141","2022000141","삼호 비스타동원","01","APT","01","민영","0","분양주택","680","울산","44640","울산광역시 남구 삼호로 68(무거동 삼호주공아파트)",108,"2022-03-18","2022-03-28","2022-03-31","2022-03-28","2022-03-28","2022-03-29","2022-03-29",,,"2022-03-30","2022-03-30","2022-03-31","2022-03-31",,,"2022-03-31","2022-03-31","2022-04-06","2022-04-18","2022-04-20","http://www.dongwonapt.co.kr/samho/","(주)동원개발","052-922-5000","삼호주공아파트주택재건축정비사업조합","2024-03","N","Y","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000141&pblancNo=2022000141"
"2022000033","2022000033","시지 라온프라이빗","01","APT","01","민영","0","분양주택","700","대구","42280","대구광역시 수성구 신매동 69번지 일원",207,"2022-03-18","2022-03-28","2022-03-31","2022-03-28","2022-03-28","2022-03-29","2022-03-29",,,"2022-03-30","2022-03-30","2022-03-31","2022-03-31",,,"2022-03-31","2022-03-31","2022-04-06","2022-04-18","2022-04-20","http://www.sj-raon.com ","라온건설(주)","1533-7577","(주)한국토지신탁","2023-01","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000033&pblancNo=2022000033"
"2022000116","2022000116","안양역 푸르지오 더샵","01","APT","01","민영","0","분양주택","410","경기","13995","경기도 안양시 만안구 안양동 97-3번지 일원",687,"2022-03-17","2022-03-28","2022-03-31","2022-03-28","2022-03-28","2022-03-29","2022-03-29",,,"2022-03-30","2022-03-30","2022-03-31","2022-03-31",,,"2022-03-31","2022-03-31","2022-04-06","2022-04-21","2022-04-26","https://www.prugio.com/ht/2022/anyang/","(주)대우건설  (주)포스코건설","02-803-6789","안양1동진흥아파트주택재건축정비사업조합","2024-10","Y","Y","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000116&pblancNo=2022000116"
"2022000127","2022000127","더 트루엘 포항","01","APT","01","민영","0","분양주택","712","경북","37904","경상북도 포항시 남구 오천읍 구정리 528-9번지 일원",255,"2022-03-15","2022-03-25","2022-03-29","2022-03-25","2022-03-25","2022-03-28","2022-03-28",,,"2022-03-28","2022-03-28","2022-03-29","2022-03-29",,,"2022-03-29","2022-03-29","2022-04-04","2022-04-15","2022-04-19","http://www.더트루엘포항.com","일성건설(주)","1522-2319","우리자산신탁 주식회사","2024-03","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000127&pblancNo=2022000127"
"2022000112","2022000112","휴안 더갤러리 오라","01","APT","01","민영","0","분양주택","690","제주","63145","제주특별자치도 제주시 오라이동 1364-1 1364-3번지",48,"2022-03-14","2022-03-24","2022-03-25",,,"2022-03-24","2022-03-24",,,"2022-03-24","2022-03-24","2022-03-25","2022-03-25",,,"2022-03-25","2022-03-25","2022-03-31","2022-04-11","2022-04-13","https://huan-housing.co.kr/","(주)도현종합건설","1661-0449","(주)무궁화신탁","2023-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000112&pblancNo=2022000112"
"2022000124","2022000124","가야 봄여름가을겨울","01","APT","01","민영","0","분양주택","600","부산","47384","부산광역시 부산진구 가야동 585",90,"2022-03-11","2022-03-21","2022-03-24","2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-23","2022-03-23","2022-03-24","2022-03-24",,,"2022-03-24","2022-03-24","2022-03-30","2022-04-11","2022-04-13","http://www.가야봄여름가을겨울.com","수근종합건설","051-647-9629","가야주택건설 주식회사","2023-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000124&pblancNo=2022000124"
"2022000121","2022000121","가락마을7단지 중흥S-클래스 프라디움","01","APT","01","민영","0","분양주택","338","세종","30063","세종특별자치시 마음안로 13(고운동 가락마을7단지)",56,"2022-03-11","2022-03-21","2022-03-23","2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-22","2022-03-22","2022-03-23","2022-03-23",,,"2022-03-23","2022-03-23","2022-03-30","2022-04-11","2022-04-13","http://세종가락프라디움.com","주식회사 시티종합건설","044-868-2620","(주)시티산업개발","2022-05","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000121&pblancNo=2022000121"
"2022000120","2022000120","가락마을6단지 중흥S-클래스 프라디움","01","APT","01","민영","0","분양주택","338","세종","30063","세종특별자치시 마음로 14(고운동 가락마을6단지)",143,"2022-03-11","2022-03-21","2022-03-23","2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-22","2022-03-22","2022-03-23","2022-03-23",,,"2022-03-23","2022-03-23","2022-03-30","2022-04-11","2022-04-13","http://세종가락프라디움.com","주식회사 시티건설","044-868-2620","주식회사 시티건설산업","2022-05","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000120&pblancNo=2022000120"
"2022000101","2022000101","울산 베스티안","01","APT","01","민영","0","분양주택","680","울산","44048","울산광역시 동구 전하동 681-1",62,"2022-03-11","2022-03-21","2022-03-23","2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-22","2022-03-22","2022-03-23","2022-03-23",,,"2022-03-23","2022-03-23","2022-03-29","2022-04-11","2022-04-13","http://www.ilhwacons.co.kr","일화종합건설 주식회사","052-922-1902","(주)무궁화신탁","2023-05","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000101&pblancNo=2022000101"
"2022000063","2022000063","서광교 파크뷰","01","APT","01","민영","0","분양주택","410","경기","16214","수원시 장안구 연무동 18-2 외 2필지",72,"2022-03-11","2022-03-21","2022-03-24","2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-23","2022-03-23","2022-03-24","2022-03-24",,,"2022-03-24","2022-03-24","2022-03-30","2022-04-11","2022-04-13","http://sgg-parkview.com","주식회사 에스에이건설","031-356-3222","교보자산신탁(주)","2022-05","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000063&pblancNo=2022000063"
"2022820007","2022820007","시흥장현 A-9블록 신혼희망타운 공공분양(추가)","10","신혼희망타운","03","국민","0","분양주택","410","경기","15002","경기도 시흥시 장곡동 장현동 광석동 능곡동 군자동 일원 시흥장현 공공주택지구 내 A-9블록",43,"2022-03-07","2022-03-17","2022-03-18",,,"2022-03-17","2022-03-17","2022-03-17","2022-03-17","2022-03-17","2022-03-17","2022-03-18","2022-03-18","2022-03-18","2022-03-18","2022-03-18","2022-03-18","2022-03-28","2022-06-13","2022-06-15","http://www.lhjha9.co.kr","금호산업(주)","1600-1004","한국토지주택공사 인천지역본부","2023-09","N","Y","Y","N","Y","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820007&pblancNo=2022820007"
"2021000939","2021000939","부천 원종 아이원시티","01","APT","01","민영","0","분양주택","410","경기","14424","경기도 부천시 소사로748번길 57-14(원종동)",132,"2022-03-07","2022-03-17","2022-03-22","2022-03-17","2022-03-17","2022-03-18","2022-03-18",,,"2022-03-21","2022-03-21","2022-03-22","2022-03-22",,,"2022-03-22","2022-03-22","2022-03-28","2022-04-08","2022-04-12","http://ionecity.kr/","(주)도원종합건설","1811-7734","도원주택건설","2022-04","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2021000939&pblancNo=2021000939"
"2022000093","2022000093","서대전 한국아델리움","01","APT","01","민영","0","분양주택","300","대전","34977","대전광역시 중구 당디로124번길 13-1(유천동)",195,"2022-03-04","2022-03-14","2022-03-17","2022-03-14","2022-03-14","2022-03-15","2022-03-15",,,"2022-03-16","2022-03-16","2022-03-17","2022-03-17",,,"2022-03-17","2022-03-17","2022-03-23","2022-04-04","2022-04-06","http://www.seodaejeon-adelium.com/","한국건설","042-824-4493","우리자산신탁 주식회사","2024-11","Y","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000093&pblancNo=2022000093"
"2022000088","2022000088","당진 수청2지구 RH-3블록 호반써밋 시그니처 3차","01","APT","01","민영","0","분양주택","312","충남","31774","충청남도 당진시 수청동 당진수청2지구 RH-3블럭",853,"2022-03-04","2022-03-14","2022-03-16","2022-03-14","2022-03-14","2022-03-15","2022-03-15",,,"2022-03-15","2022-03-15","2022-03-16","2022-03-16",,,"2022-03-16","2022-03-16","2022-03-22","2022-04-04","2022-04-07","http://www.hobansummit-dj3.co.kr","(주)호반건설","1566-1343","(주)호반자산개발","2024-09","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000088&pblancNo=2022000088"
"2022000075","2022000075","제주시 신일 해피트리 더 힐","01","APT","01","민영","0","분양주택","690","제주","63336","제주특별자치도 제주시 조천읍 신촌리 951번지 일원",92,"2022-03-03","2022-03-14","2022-03-15",,,"2022-03-14","2022-03-14",,,"2022-03-14","2022-03-14","2022-03-15","2022-03-15",,,"2022-03-15","2022-03-15","2022-03-21","2022-04-04","2022-04-06","http://제주시해피트리.com/","(주)신일","1833-4683","케이비부동산신탁(주)","2023-07","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000075&pblancNo=2022000075"
"2022820006","2022820006","광주선운2 A-3블록 신혼희망타운(공공분양)","10","신혼희망타운","03","국민","0","분양주택","500","광주","62392","광주광역시 광산구 운순동 선암동 일원 공공주택지구 내 A-3 블록",249,"2022-02-28","2022-03-14","2022-03-16",,,"2022-03-14","2022-03-14",,,"2022-03-15","2022-03-15","2022-03-16","2022-03-16",,,"2022-03-16","2022-03-16","2022-03-30","2022-06-20","2022-06-24",,,"062-441-4141","한국토지주택공사 광주전남지역본부","2025-04","N","Y","Y","N","Y","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820006&pblancNo=2022820006"
"2022820005","2022820005","광주선운2 A-1블록 신혼희망타운(공공분양)","10","신혼희망타운","03","국민","0","분양주택","500","광주","62392","광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록",492,"2022-02-28","2022-03-14","2022-03-16",,,"2022-03-14","2022-03-14",,,"2022-03-15","2022-03-15","2022-03-16","2022-03-16",,,"2022-03-16","2022-03-16","2022-04-05","2022-06-20","2022-06-24",,,"062-441-4141","한국토지주택공사 광주전남지역본부","2025-04","N","Y","Y","N","Y","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820005&pblancNo=2022820005"
"2022520008","2022520008","제일풍경채 의왕고천(사전청약)","09","민간사전청약","01","민영","0","분양주택","410","경기","16075","경기도 의왕시 고천공공주택지구 B-2블록",810,"2022-02-28","2022-03-10","2022-03-15","2022-03-10","2022-03-10","2022-03-11","2022-03-11",,,"2022-03-14","2022-03-14","2022-03-15","2022-03-15",,,"2022-03-15","2022-03-15","2022-03-21","2022-04-02","2022-04-04","http://gc-jeil.co.kr/","제일건설(주)","1533-3789","의왕고천피에프브이 주식회사","2025-04","Y","Y","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520008&pblancNo=2022520008"
"2022520007","2022520007","부산장안 디에트르(사전청약)","09","민간사전청약","01","민영","0","분양주택","600","부산","46033","부산광역시 기장군 장안읍 좌천리 361-4 일원",410,"2022-02-28","2022-03-14","2022-03-16","2022-03-14","2022-03-14","2022-03-15","2022-03-15",,,"2022-03-15","2022-03-15","2022-03-16","2022-03-16",,,"2022-03-16","2022-03-16","2022-03-22","2022-04-05","2022-04-07","http://detre-ja.co.kr","대방건설 주식회사","1688-9944","대방주택 주식회사","2025-07","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520007&pblancNo=2022520007"
"2022520006","2022520006","울산다운2지구 B-2BL 우미린(사전청약)","09","민간사전청약","01","민영","0","분양주택","680","울산","44917","울산광역시 울주군 범서읍 서사리 305일원(울산다운2지구 B-2BL)",1293,"2022-02-28","2022-03-10","2022-03-14","2022-03-10","2022-03-10","2022-03-11","2022-03-11",,,"2022-03-11","2022-03-11","2022-03-14","2022-03-14",,,"2022-03-14","2022-03-14","2022-03-18","2022-04-04","2022-04-13","https://ud2.lynn.co.kr","(주)우미개발","052-273-4001","(주)우미개발","2026-01","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520006&pblancNo=2022520006"
"2022520005","2022520005","아산 탕정지구 2-A12BL 대광로제비앙(사전청약)","09","민간사전청약","01","민영","0","분양주택","312","충남","31473","충청남도 아산시 배방읍 세교리 아산 탕정지구 2-A12BL",368,"2022-02-28","2022-03-10","2022-03-14","2022-03-10","2022-03-10","2022-03-11","2022-03-11",,,"2022-03-11","2022-03-11","2022-03-14","2022-03-14",,,"2022-03-14","2022-03-14","2022-03-18","2022-03-29","2022-03-31","http://아산탕정대광로제비앙.com/","(주)대광건영","1644-3666","(주)디케이랜드","2024-08","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520005&pblancNo=2022520005"
